id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment
c519b687b0a748cc85e6956b8297e6f5,2021-02-15 14:05:02,Curug Layung Camp Situ Lembang,"Sebelum ke curugnya, kita lewatin hutan pinus dulu yang jadi area untuk camping. Pemandangan menuju kebun teh sukawana. Ada monyet2 juga. Ada toilet dan warung, banyak spot foto. Disarankan untuk datang weekdays jika tidak ingin terlalu ramai banyak pengunjung.",5,neutral,positive,positive,"Before going to the waterfall, we pass through a pine forest that is also a camping area. The view leads to the Sukawana tea plantation. There are also monkeys. There are toilets and stalls, and many photo spots. It is recommended to come on weekdays if you don't want it to be too crowded with visitors.",,
808b8c06d0924ecf8d9c8fe2d94d0693,2022-02-23 18:35:02,Orchid Forest Cikole,"Seperti nama wisata nya disini banyak sekali macam-macam bunga anggrek, tidak semua difoto karena terlalu terpesona sama keindahan anggrek ehe, untuk htm masuk Orchid forest Cikole ini 35k perorang dan untuk parkir bisa kasih seikhlasnya karena untuk kebersihan",5,neutral,neutral,positive,"Just like the name of the attraction suggests, there are many kinds of orchids here. Not all were photographed because I was too mesmerized by the beauty of the orchids, ehe. The entrance fee for Orchid Forest Cikole is 35k per person, and parking is by donation as it's for cleanliness.",,
125fce9a78464578a3a2972d27a4cf3d,2019-02-23 18:23:26,Terminal Wisata Grafika Cikole,Untuk tempat sebagus ini seharusnya makanannya pun harus enak dan fresh....pengalaman saya memesan nasi Tutuk oncom hasilnya sangat tidak memuaskan karena menu tersebut dingin tidak panas bahkan hangat pun tidak seperti baru keluar dari kulkas. Mengecewakan.....,3,neutral,negative,neutral,"For a place as nice as this, the food should also be delicious and fresh....my experience ordering the Tutuk oncom rice was very unsatisfactory because the dish was cold, not hot, not even warm, like it had just come out of the refrigerator. Disappointing.....",,
d5b57d5287e34f28855e342936e7cbc5,2022-09-23 18:04:35,Gunung Tangkuban Parahu,"Tempatnya bagus, terjaga kebersihannya. Tinggal kesadaran pengunjung aja buat ga buang sampah sembarangan. Parkirnya oke buat mobil pribadi. Tapi di atas petugas parkirnya suka ngode kalo ga di kasih tips parkir 😂 jadi lebih baik kasih aja untuk tips parkirnya..",5,neutral,positive,neutral,The place is nice and well-maintained. It just needs visitors to be mindful and not litter. The parking is okay for private cars. But the parking attendants upstairs tend to hint around for tips if you don't give them one 😂 so it's better to just give them a tip for parking..,,
e396894ba94c4c8b8bfc206108890e13,2020-02-23 17:58:23,Floating Market Lembang,"Lumayan berinovatif ini floating market.
skrgbada swiming pool ada rainbow garden,
miniatur kereta api dll tp tyap masuk bayar 25rb/org
bisa bangkrut aku tuuu.

saran untuk pengelola : coba mulai diterapkan tiket terusan jadi gak kasian kasian amat pengunjungnya",3,neutral,neutral,neutral,"This floating market is quite innovative.
There's a swimming pool, a rainbow garden,
miniature trains, etc., but you have to pay Rp25,000 per person to enter.
I'll go bankrupt at this rate.

Suggestion for the management: Try to implement a season pass so visitors don't feel so ripped off.",,
8028acdd199741e2a0420fbe7df03f92,2022-05-15 13:22:56,Gunung Putri Lembang,"Pemandangan city view ke arah Lembang dan Bandung hampir 270derajat, cocok untuk menikmati sunrise sekaligus sunset, hanya spotnya panas saat siang. Ada juga hutan pinus bagi yang suka adem dan ketenangan. Parkir agak jauh, sekitar 30 menit menaiki tangga tanah.",5,neutral,neutral,positive,"The city view towards Lembang and Bandung is almost 270 degrees, perfect for enjoying both sunrise and sunset, though the spot can be hot during the day. There is also a pine forest for those who prefer cool and quiet. Parking is a bit far, about a 30-minute walk up a dirt path.",,
9fa2c332deb3466d987f99cd34f63d86,2022-08-15 13:28:57,Stone Garden,Waktu pertama kali tiba di #stonegarden langsung disambut hamparan perbukitan dan #gunungmasigit yang berada disebelah barat. Indah teduh karena dibalik hamparan hijau tersebut terdapat batuan yang menjulang tinggi.  Gunung Masigit sendiri mempunyai arti MUSOLA.,5,neutral,neutral,positive,"The first time arriving at #stonegarden, I was immediately greeted by a stretch of hills and #gunungmasigit which is located to the west. It was beautifully shaded because behind that green expanse there were towering rocks. Gunung Masigit itself means MOSQUE.",,
ff445409f8de4950b9b8ae8f106b6637,2019-02-15 13:29:11,Stone Garden,"TEMPAT YANG COCOK BUAT NGADEMMMM. tebing gak terlalu tinggi, tapi pemandangannya masyaallah banget:) di puncak ada patilisan banyak spot foto, ada monyet ekor panjang. Akses dari stasiun padalarang cukup naik angkot warna kuning. Klau kesana disarankan pagi/sore",4,neutral,neutral,positive,"A great place to cool off. The cliffs aren't too high, but the view is absolutely stunning :) At the summit, there's a historical site with many photo spots and long-tailed monkeys. Access from Padalarang station is easy by taking the yellow public minivan. It's recommended to go in the morning or late afternoon.",,
a3f5797418ca463fae6574fd79cc1d4e,2022-12-23 17:58:24,Floating Market Lembang,"Tempatnya bersih, suasana bagus, banyak sekali spot foto, pelanggan disuguhkan banyak satwa dan aneka pameran2. Ditambah lagi banyak sekali floating market yang ada disana. Saya respect dengan tukang bersih2 disana. Mereka care dan tetap ramah kepada pengunjung.",4,neutral,positive,positive,"The place is clean, the atmosphere is good, there are so many photo spots. Customers are treated to many animals and various exhibitions. In addition, there are many floating markets there. I respect the cleaning staff there. They are caring and remain friendly to visitors.",,
1cdbc18ce78f4440967bf23b47d66287,2022-02-15 13:04:10,Taman Lembah DEWATA,"B aja
Saran tempat ibadah nya (mushola) masa posisi nya pas bgt depannya (kiblat) kamar mandi satu tembok pulak, sholat jadi ragu.
Kelihatan bgt bangunnya asal²an dan ga pake ilmu ya mungkin yg punya juga non muslim jd gatau..
Semoga bisa diperbaiki ke depannya.",5,neutral,negative,neutral,"The prayer room (mushola) is located right in front of the bathroom, sharing a wall, which makes me doubt my prayers.
It's obvious that the building was constructed carelessly and without any knowledge, perhaps the owner is non-Muslim and doesn't know any better.
Hopefully, it can be improved in the future.",,
21ad2a7de82f4d429233df2fcb107824,2021-02-23 18:13:02,Ciwangun Indah Camp (CIC),"Tempatnya oke, cuma mungkin kalo bisa dibersihin lagi bisa lebih nyaman. Sisa-sisa kayu yg terbawa arus masih banyak berserakan di tempat, atau mungkin bekas jembatan yg tidak terpakai lagi bisa dibersihkan. Juga bisa dibuat tempat yg lebih layak untuk buang air",5,neutral,negative,negative,"The place is okay, but if it could be cleaned up more, it would be more comfortable. There are still a lot of wood scraps carried by the current scattered around, or perhaps the remnants of an unused bridge could be cleaned up. It would also be good to have a more suitable place for waste disposal.",,
18f7fea6a1ee4ef0af71ff96f6c2ee47,2021-02-23 18:23:02,Terminal Wisata Grafika Cikole,"Destinasi wisata yang cocok bersama keluarga tempat yang menjadi pilihan di Kab. Bandung Barat.
Noted;
Saran bagi pengelola Managemen GC kiranya kebersihan Toilet/WC harus lebih diutamakan agar menjadi perhatian.
Dijaga dan dirawat supaya meninggalkan kesan baik",3,neutral,negative,neutral,"Suitable tourist destinations with family in West Bandung Regency.
Noted:
Advice for the GC Management, toilet cleanliness should be prioritized to be given attention.
Maintain and care for it so that it leaves a good impression.",,
9a11ab2574ea42a5af9793b50891067e,2019-02-15 12:24:43,Curug Tilu Leuwi Opat,"Enak adem dingin air terjunnya bagus belum terlalu ramai juga, hanya fasilitas penunjang seperti toilet dan tampat untuk istirahat masih kurang.....ada tangga ke arah aor terjun paling tinggi namun tangga tsb kurang aman dan bahaya....harus bayar 10ribu pula....",4,neutral,negative,positive,"The waterfall is cool and refreshing, and the scenery is beautiful. It's not too crowded yet, but supporting facilities like toilets and resting areas are still lacking. There are stairs leading to the highest part of the waterfall, but the stairs are unsafe and dangerous. Plus, you have to pay 10,000 rupiah.",,
b082a00756b346869ae685a166c7c91b,2022-02-23 18:35:04,Orchid Forest Cikole,"Tempatnya bagus, luas dan rapi tertata. Banyak tempat untuk foto yang pastinya ""Instagramable"" Buat jdi post/feed. Harga tiket masuk hanya 35k (4 juli 2019). Saran saya lebih bagus untuk ketempat itu pada saat malam karena lampu"" Hiasnya sangat bagus untuk foto.",5,neutral,positive,positive,"The place is nice, spacious, and neatly organized. There are many spots for photos that are definitely ""Instagrammable"" for posts/feeds. The entrance ticket price is only 35k (July 4, 2019). My advice is it's better to visit at night because the decorative lights are very good for photos.",,
0f0c4b78329d47548a8f683368561426,2020-02-23 18:12:58,Ciwangun Indah Camp (CIC),Tempat yang bagus dan cocok untuk hiking bersama keluarga. Cocok juga untuk anak anak. Nge camp juga cocok. Pelayanan dan guide cukup baik. Dan yang pasti tempat nya bersih dan rapi meskipun dialam bebas. Kembangkan terus untuk pengelola tempat ini... Keren.....,5,neutral,positive,neutral,"A great place and suitable for hiking with family. Also suitable for children. Camping is also suitable. The service and guides are quite good. And most importantly, the place is clean and tidy even in nature. Keep developing this place's management... Cool.....",,
74a02468329d45a48411dfa50556db6b,2019-02-23 18:04:48,Gunung Tangkuban Parahu,"Yg pakai kendaraan pribadi untuk sampai ke atas kawahnya harus hati2 karna jalan yg menanjak agak curam berkelok kelok, di atas lahan parkir cukup memadai, toilet bersih, banyak penjual makanan juga. Disarankan pakai masker karna bau belerang yg cukup menyengat.",4,neutral,positive,neutral,"Those using private vehicles to reach the crater should be careful as the uphill road is quite steep and winding. The parking lot at the top is adequate, the toilets are clean, and there are many food vendors. It is recommended to wear a mask due to the strong sulfur smell.",,
a3aef385e26d4e3a90a21fbc98d6cc91,2022-12-23 18:34:07,Orchid Forest Cikole,"Untuk pecinta udara sejuk alami.. Silakan kemari....karena kesini ibarat ke bukit hutan pinus tapi sudah tertata rapih
Harga tiket 47500/jumat
Mobil 10000
Dari jalan raya menuju tiket boot jalan rusak
Print foto 50000/lembar
Terdapat taman anggrek  dan foto boots",5,negative,positive,neutral,"For lovers of natural cool air.. Please come here.... because coming here is like going to a pine forest hill but it's already neatly arranged
Ticket price 47500/Friday
Car 10000
From the highway to the ticket booth the road is damaged
Print photo 50000/sheet
There is an orchid garden and photo booths",,
4433f4edc2cb44dc98045c94b2ae51fc,2023-01-23 17:57:24,Floating Market Lembang,"Sayang sekali tempat sudah bagus tapi fasilitasnya hancur..
Kota mini sebenarnya bagus.. harga juga masuk akal tapi sayang pakaian princess nya sudah sobek2 sangat tidak layak pakai.. tapi anak tetap minta pakai, karena memang menarik.. ibu salon nya sangat baik,",4,neutral,negative,positive,"It's a shame the place is good but the facilities are ruined.. The mini city itself is good.. the price is also reasonable but unfortunately the princess costumes are all torn and very unfit to wear.. but the child still wants to wear them, because they are indeed attractive.. the salon lady is very kind,",,
e532f51fadb449ed954fe91bc690f57a,2022-02-15 11:58:52,Curug Malela,"The best curug, sayang lebih suka yg lama sebelum ada buletan dan tulisan curug malela kesan alamiahnya hilang , untuk foto jadi kesannya modern, jalan kebawah cukup menguras energi apalagi baliknya, tapi adaojek untuk yg capek, hati hati musim hujan kalau kesini",5,negative,positive,positive,"The best waterfall, darling prefers the old one before the circles and the sign for Curug Malela, its natural impression is gone. For photos, it gives a modern impression. The walk down is quite energy-draining, especially the return trip, but there are motorcycle taxis for those who are tired. Be careful during the rainy season if you come here.",,
d9999b15ae424b1996b28b2be14d0c7d,2020-02-15 13:48:42,Curug Maribaya,"kawasan lembang , bandung barat. Htm weekend 35k kalo ga salah. Di dalam wisata ini ada rumah2an kelinci, jembatan gantung 10k, beberapa curug/air terjun yang bisa disinggahi. Buat ke air terjun yg ada spot pohon foto ini berada di sisi kanan. Silahkan diexplore.",5,neutral,neutral,neutral,"Lembang area, West Bandung. Weekend entrance fee 35k, if I'm not mistaken. Inside this attraction, there are rabbit houses, a suspension bridge for 10k, and several waterfalls you can visit. To get to the waterfall with the photo tree spot, it's on the right side. Feel free to explore.",,
d00f64e549a24209aba51da5f7c43b74,2022-02-15 14:09:00,Curug Cimahi / Curug Pelangi,"Parkiranya kurang luas,
Dan kurang di rawat
Kalo di foto foto bagus.
Tapi aslinya kurang kerawat
Karena naek turun nya emng engap bgt sih
Kedepanya mungkin ada lift otomatis
Biar wisatawanya banyak yang mau

Karena mereka hanya foto dari atas ajah
Gk mau ke bawah",5,neutral,negative,positive,"The parking is not very spacious,
And not well maintained.
It looks good in photos.
But in reality, it's not well cared for
Because the ups and downs are really tiring.
In the future, perhaps there will be an automatic lift
So that more tourists will want to visit.

Because they only take photos from above
They don't want to go down.",,
